original_image,crop_image,x_center_px,y_center_px
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST017.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST017_Aldebaran_4.jpg,1602.666496,1522.876416
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST017.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST017_Pleiades_5.jpg,2470.66624,1815.748608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST017.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST017_Zeta_Tauri_6.jpg,1520.668672,877.50144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST017.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST017_Elnath_7.jpg,2124.00128,888.3763200000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST017.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST017_Hassaleh_8.jpg,2588.667904,1072.8744960000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST018_Betelgeuse_1.jpg,349.331456,874.87488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST018_Bellatrix_2.jpg,507.334656,1215.0005760000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST018_Jupiter_3.jpg,1925.332992,1407.0005760000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST018_Aldebaran_4.jpg,1607.33184,1524.0007679999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST018_Pleiades_5.jpg,2480.001024,1809.7489920000003
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST018_Zeta_Tauri_6.jpg,1520.668672,881.24928
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST018_Elnath_7.jpg,2126.000128,893.248512
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST018.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST018_Hassaleh_8.jpg,2589.999104,1077.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST019_Betelgeuse_1.jpg,360.665088,886.499328
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST019_Bellatrix_2.jpg,524.664832,1219.501056
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST019_Jupiter_3.jpg,1933.33248,1416.751104
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST019_Aldebaran_4.jpg,1622.667264,1534.500864
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST019_Zeta_Tauri_5.jpg,1522.66752,888.3763200000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST019_Elnath_6.jpg,2124.00128,895.875072
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST019_Hassaleh_7.jpg,2601.332736,1080.751104
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST019.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST019_Pleiades_8.jpg,2486.665216,1821.3765119999998
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST021_Betelgeuse_1.jpg,366.665728,891.749376
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST021_Bellatrix_2.jpg,527.331328,1229.2485120000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST021_Jupiter_3.jpg,1928.667136,1418.25024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST021_Aldebaran_4.jpg,1622.667264,1543.873536
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST021_Zeta_Tauri_5.jpg,1529.99936,898.8764160000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST021_Elnath_6.jpg,2126.667776,901.8746879999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST021_Hassaleh_7.jpg,2604.66688,1089.374208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST021.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST021_Pleiades_8.jpg,2496.0,1823.6252160000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST022_Betelgeuse_1.jpg,374.665216,896.249856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST022_Bellatrix_2.jpg,524.664832,1237.499904
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST022_Zeta_Tauri_3.jpg,1543.999488,906.7499519999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST022_Elnath_4.jpg,2134.667264,911.2504319999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST022_Hassaleh_5.jpg,2602.000384,1092.375552
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST022_Jupiter_6.jpg,1934.000128,1418.999808
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST022_Aldebaran_7.jpg,1620.668416,1545.0009599999998
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST022.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST022_Pleiades_8.jpg,2500.665344,1835.2496640000002
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST023_Betelgeuse_1.jpg,380.665856,904.5012479999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST023_Bellatrix_2.jpg,532.000768,1243.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST023_Zeta_Tauri_3.jpg,1543.999488,909.7512959999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST023_Elnath_4.jpg,2134.667264,920.626176
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST023_Hassaleh_5.jpg,2609.999872,1102.12608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST023_Jupiter_6.jpg,1939.33312,1425.748992
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST023_Aldebaran_7.jpg,1628.000256,1550.2510079999997
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST023.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST023_Pleiades_8.jpg,2504.667136,1838.625792
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST025_Betelgeuse_1.jpg,390.00064,915.3761280000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST025_Bellatrix_2.jpg,538.001408,1255.873536
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST025_Zeta_Tauri_3.jpg,1543.33184,919.1239680000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST025_Elnath_4.jpg,2136.666112,921.3757439999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST025_Hassaleh_5.jpg,2619.998208,1110.749184
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST025_Jupiter_6.jpg,1951.3344,1432.126464
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST025_Aldebaran_7.jpg,1642.668032,1559.62368
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST025.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST025_Pleiades_8.jpg,2518.667264,1842.7514879999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST026_Betelgeuse_1.jpg,398.000128,925.50144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST026_Bellatrix_2.jpg,538.001408,1256.626176
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST026_Jupiter_3.jpg,1940.000768,1438.500864
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST026_Aldebaran_4.jpg,1637.33504,1566.375936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST026_Zeta_Tauri_5.jpg,1546.665984,927.0005760000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST026_Elnath_6.jpg,2135.998464,929.998848
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST026_Hassaleh_7.jpg,2614.665216,1111.123968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST026.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST026_Pleiades_8.jpg,2528.6656,1846.4993279999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST027_Betelgeuse_1.jpg,389.332992,926.625792
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST027_Bellatrix_2.jpg,557.334528,1268.250624
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST027_Zeta_Tauri_3.jpg,1549.33248,931.5010560000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST027_Elnath_4.jpg,2148.667392,938.999808
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST027_Hassaleh_5.jpg,2618.667008,1117.50144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST027_Jupiter_6.jpg,1951.3344,1445.250048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST027_Aldebaran_7.jpg,1643.999232,1567.125504
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST027.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST027_Pleiades_8.jpg,2517.999616,1857.374208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST028_Betelgeuse_1.jpg,385.335296,931.5010560000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST028_Bellatrix_2.jpg,557.334528,1274.999808
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST028_Zeta_Tauri_3.jpg,1548.00128,930.751488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST028_Elnath_4.jpg,2148.667392,942.001152
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST028_Hassaleh_5.jpg,2623.332352,1121.624064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST028_Jupiter_6.jpg,1954.668544,1454.251008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST028_Aldebaran_7.jpg,1650.66752,1573.1251200000002
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST028.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST028_Pleiades_8.jpg,2527.3344,1865.6255999999998
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST030_Betelgeuse_1.jpg,405.999616,948.7503360000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST030_Bellatrix_2.jpg,566.665216,1280.62464
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST030_Zeta_Tauri_3.jpg,1555.33312,942.375936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST030_Elnath_4.jpg,2153.332736,946.49856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST030_Hassaleh_5.jpg,2630.00064,1130.625024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST030_Jupiter_6.jpg,1960.665088,1458.7514879999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST030_Aldebaran_7.jpg,1653.334016,1583.2504319999998
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST030.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST030_Pleiades_8.jpg,2531.332096,1876.5004800000002
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST031_Betelgeuse_1.jpg,418.668544,954.000384
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST031_Bellatrix_2.jpg,555.999232,1282.123776
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST031_Zeta_Tauri_3.jpg,1562.66496,951.373824
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST031_Elnath_4.jpg,2164.666368,955.4995200000001
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST031_Hassaleh_5.jpg,2636.664832,1134.375936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST031_Jupiter_6.jpg,1968.668672,1458.373632
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST031_Aldebaran_7.jpg,1654.665216,1587.001344
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST031.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST031_Pleiades_8.jpg,2536.665088,1874.6234880000002
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST032_Betelgeuse_1.jpg,415.3344,959.6252159999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST032_Bellatrix_2.jpg,569.331712,1294.12608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST032_Zeta_Tauri_3.jpg,1566.666752,954.000384
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST032_Elnath_4.jpg,2160.668672,960.0
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST032_Hassaleh_5.jpg,2636.664832,1140.0007679999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST032_Jupiter_6.jpg,1972.666368,1466.25024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST032_Aldebaran_7.jpg,1664.0,1594.125312
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST032.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST032_Pleiades_8.jpg,2539.999232,1881.750528
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST035_Betelgeuse_1.jpg,424.665088,972.7488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST035_Bellatrix_2.jpg,580.001792,1309.123584
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST035_Zeta_Tauri_3.jpg,1577.332736,973.1235839999999
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250115212139_BURST035_Elnath_4.jpg,2158.665728,969.750528
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250115212139_BURST035_Hassaleh_5.jpg,2650.66496,1155.750912
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST035_Jupiter_6.jpg,1985.335296,1485.751296
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST035_Aldebaran_7.jpg,1677.33248,1602.373632
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST035.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250115212139_BURST035_Pleiades_8.jpg,2561.998848,1888.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST036.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250115212139_BURST036_Betelgeuse_1.jpg,432.001024,980.625408
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST036.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250115212139_BURST036_Bellatrix_2.jpg,588.00128,1322.25024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST036.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250115212139_BURST036_Jupiter_3.jpg,1974.665216,1493.999616
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST036.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250115212139_BURST036_Aldebaran_4.jpg,1682.00192,1610.625024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250115212139_BURST036.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250115212139_BURST036_Zeta_Tauri_5.jpg,1584.001024,978.373632
